0,0.0
1,0.0
2,15.8
3,13.4
4,13.9
5,13.5
6,16.4
7,13.6
8,13.5
9,13.6
10,12.9
11,14.0
12,15.0
13,13.8
14,14.9
15,12.9
16,15.5
17,14.3
18,14.2
19,12.3
20,15.0
21,14.8
22,15.0
23,12.9
24,15.7
25,13.4
26,14.4
27,13.5
28,16.0
29,13.6
30,13.8
31,16.3
32,13.3
33,12.7
34,14.4
35,14.3
36,15.4
37,14.7
38,15.0
39,7.7
40,4.6
41,5.8
42,7.6
43,4.5
44,6.8
